የሳሙኤል ይርጋ የሙዚቃ ስልት ኢትዮ ጃዝ ነው	answer ( ? , ዘፋኝ ( A ) , ሙዚቃ_ስልት ( ሳሙኤል_ይርጋ , ኢትዮ_ጃዝ ) )
ባንዳፍ የሚለው ፊልም መቸ ነው የተለቀቀው	answer ( A , ፊልም ( ባንዳፍ ) , የተለቀቀበት_ጊዜ ( ባንዳፍ , A ) )
ከተዋናዮች መካከል ብዙ ፊልም በመስራት ኤልያስ አደፍርስ የሚበልጥው ማነው	answer ( C , ፊልም ( ኤልያስ_አደፍርስ , A ) , ተዋናይ ( C ) , ፊልም ( C , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
ቅበላ የሚለው መጻህፍ ከረጅም ልብወለድ ድርሰት ውስጥ ይካተታል	answer ( ? , መጸሃፍ_አይነት ( ቅበላ , ረጅም_ልብወለድ ) )
ደስታ ተክለወልድ ደራሲም ጋዜጠኛም ናቸው	answer ( ? , ደራሲ ( ደስታ_ተክለወልድ ) , ጋዜጠኛ ( ደስታ_ተክለወልድ ) )
ባለ ጊዜ የሚለው ፊልም ላይ ስንት ተዋናዮች ተሳትፈዋል	answer ( count ( A ) , ተዋናይ ( A ) , ፊልም ( A , ባለ_ጊዜ ) )
ተክለጻድቅ መኩርያ መቸ ተወለደ	answer ( A , ደራሲ ( ተክለጻድቅ_መኩርያ ) , የተወለደበት_ጊዜ ( ተክለጻድቅ_መኩርያ , A ) )
ጎበዝ አየን የሚባለው የፍቅር መጸሃፍ ዋና አከፋፋዮቹ እነማን ናቸው	answer ( A , መጸሃፍ_አይነት ( ጎበዝ_አየን , ፍቅር_መጸሃፍ ) , ዋና_ማከፋፋያ ( ጎበዝ_አየን , A ) )
ፍቅርና ገንዘብ የሚለውን ፊልም የደረሰው ማነው	answer ( A , ደራሲ ( A ) , ፊልም ( A , ፍቅርና_ገንዘብ ) )
አደረች አራዳ በሃኖስ ፊልም ፕሮዳክሽን ነው የተዘጋጀው	answer ( ? , ፊልም ( አደረች_አራዳ ) , ፕሮዳክሽን ( አደረች_አራዳ , ሃኖስ_ፊልም_ፕሮዳክሽን ) )
ሁለት ዱርዬ ሮማንቲክ ፊልም አይነት ነው	answer ( ? , ፊልም ( A ) , ፊልም_አይነት ( ሁለት_ዱርዬ , ሮማንቲክ ) )
ላ ቦረና የሚለው ፊልም መቸ ነው የተለቀቀው	answer ( A , ፊልም ( ላ_ቦረና ) , የተለቀቀበት_ጊዜ ( ላ_ቦረና , A ) )
ጥም ቆራጭ የሚለው ፊልም ላይ ሰላም ተስፋየ ተውናለች	answer ( ? , ተዋናይ ( ሰላም_ተስፋየ ) , ፊልም ( ሰላም_ተስፋየ , ጥም_ቆራጭ ) )
እንደ ባልና ሚስት የሚለው ፊልም ላይ የተወኑት እነማናቸው	answer ( A , ተዋናይ ( A ) , ፊልም ( A , እንደ_ባልና_ሚስት ) )
ጀምበር የሚለውን ፊልም ዳይሬክት ያደረገው ማነው	answer ( A , ዳይሬክተር ( A ) , ፊልም ( A , ጀምበር ) )
ትግስት ግርማ የተወነባቸው ፊልሞችን ጥቀስ	answer ( A , ተዋናይ ( ትግስት_ግርማ ) , ፊልም ( ትግስት_ግርማ , A ) )
አፋር ክልል ውስጥ አውንጅ ይነገራል	answer ( ? , የሚነገር_ቋንቋ ( ጋምቤላ_ክልል , አውንጅ ) )
ሼህ ሁሴን ጅብሪል የጻፋቸውን የታሪክ መጸሃፍቶችን ጥቀስ	answer ( A , ደራሲ ( ሼህ_ሁሴን_ጅብሪል ) , ድርሰት ( ሼህ_ሁሴን_ጅብሪል , A ) , መጸሃፍ_አይነት ( A , ታሪክ_መጸሃፍ ) )
ድፍረት የሚለውን ፊልም የደረሰው ማነው	answer ( A , ደራሲ ( A ) , ፊልም ( A , ድፍረት ) )
ሚካኤል ታምሬ የተወነባቸው ፊልሞችን ስንት ናቸው	answer ( count ( A ) , ተዋናይ ( ሚካኤል_ታምሬ ) , ፊልም ( ሚካኤል_ታምሬ , A ) )
የደራሲ ተክለጻድቅ መኩርያ የትርጉም መጸሃፍቶችን ተናገር	answer ( A , ደራሲ ( ተክለጻድቅ_መኩርያ ) , ድርሰት ( ተክለጻድቅ_መኩርያ , B ) , መጸሃፍ_አይነት ( B , ትርጉም_መጸሃፍ ) )
አለማየሁ ገላጋይ የጻፈው እያዩ ማዘን የሚባለው መጸሃፍ በውስጡ ስንት ገጾች አሉት	answer ( A , ደራሲ ( አለማየሁ_ገላጋይ ) , ድርሰት ( አለማየሁ_ገላጋይ , እያዩ_ማዘን ) , ገጾች ( እያዩ_ማዘን , A ) )
ከእለታተ ግማሽ ቀን የሚባለው የበዓሉ ግርማ መጸሃፍ መቸ ነው የታተመው	answer ( A , ደራሲ ( በዓሉ_ግርማ ) , ድርሰት ( በዓሉ_ግርማ , ከእለታተ_ግማሽ_ቀን ) , የታተመባት_ጊዜ ( ከእለታተ_ግማሽ_ቀን , A ) )
ፍሬህይወት ባህሩ ምን ምን ፊልሞችን ሰርቷል	answer ( A , ተዋናይ ( ፍሬህይወት_ባህሩ ) , ፊልም ( ፍሬህይወት_ባህሩ , A ) )
ወሬ ነጋሪ የሚለው ፊልም መቸ ነው የተለቀቀው	answer ( A , ፊልም ( ወሬ_ነጋሪ ) , የተለቀቀበት_ጊዜ ( ወሬ_ነጋሪ , A ) )
ቅዱስ ጊዮርጊስ ስፖርት ክለብ በ1989 3ኛ ነው የወጣው	answer ( ? , ደረጃ_1989 ( ቅዱስ_ጊዮርጊስ_ክለብ , 3ኛ ) )
ለውለታሽ የሚለው ፊልም ላይ ስንት ተዋናዮች ተሳትፈዋል	answer ( count ( A ) , ተዋናይ ( A ) , ፊልም ( A , ለውለታሽ ) )
ሙሉቀን መለሰ ኦርጋን የሚባለውን የሙዚቃ መሳሪያ ይጫወታል	answer ( ? , ዘፋኝ ( ሙሉቀን_መለሰ ) , ሙዚቃ_መሳሪያ ( ኦርጋን ) , ተጨዋች ( ሙሉቀን_መለሰ , ኦርጋን ) )
በቤንሻንጉል ጉሙዝ ክልል ውስጥ የሚገኙትን ተራሮችን ጥቀስ	answer ( A , ተራራ ( B ) , መገኛ_ክልል ( A , ቤንሻንጉል_ጉሙዝ_ክልል ) )
የሜሪ አርምዴ ያዘፋፈን ስልት ምን ተብሎ ይጠራል	answer ( A , ዘፋኝ ( ሜሪ_አርምዴ ) , ሙዚቃ_ስልት ( ጃኖ_ባንድ , A ) )
ጫሞ ሀይቅ በስፋት ከባሳካ ሀይቅ ያንሳል	answer ( ? , ስፋት( ጫሞ_ሀይቅ , A ) , ስፋት( ባሳካ_ሀይቅ, B ) , ያንሳል ( A , B ) )
በእምነት ሥም የሚለው መጻህፍ ከረጅም ልብወለድ ድርሰት ውስጥ ይካተታል	answer ( ? , መጸሃፍ_አይነት ( በእምነት_ሥም , ረጅም_ልብወለድ ) )
100 ይቅርታ የሚለው ፊልም መቸ ነው የተለቀቀው	answer ( A , ፊልም ( 100_ይቅርታ ) , የተለቀቀበት_ጊዜ ( 100_ይቅርታ , A ) )
አቡናዮሴፍ ተራራ የሚገኛው ጋምቤላ ክልል ነው	answer ( ? , መገኛ_ክልል ( አቡናዮሴፍ_ተራራ , ጋምቤላ_ክልል ) )
ተስፋአለም ታምራት የተወነባቸው ፊልሞችን ጥቀስ	answer ( A , ተዋናይ ( ተስፋአለም_ታምራት ) , ፊልም ( ተስፋአለም_ታምራት , A ) )
ህይወት ጌታሁን ምን ምን ፊልሞችን ሰርቷል	answer ( A , ተዋናይ ( ህይወት_ጌታሁን ) , ፊልም ( ህይወት_ጌታሁን , A ) )
የደራርቱ ቱሉ እህቶች ባጠቃላይ ስንት ብር አስመዝገቡ	answer ( count ( A ) , የተመዘገበ_ብር ( B , A ) , እህት ( B , ደራርቱ_ቱሉ ) )
መስፍን ሃብተማርያም ስንት የግጥም መድብሎችን አሳትሟል	answer ( count ( A ) , ደራሲ ( እውቀቱ_ስዩም ) , ድርሰት ( እውቀቱ_ስዩም , A ) , መጸሃፍ_አይነት ( A , ግጥም_መጸሃፍ ) )
በፊልም ዳይሬክተርነት ብዛት ሃይሌ ግርማ ከሀይለማርያም ሰገዎቃል ይበልጣል	answer ( ? , ፊልም ( ሃይሌ_ግርማ , A ) , ፊልም ( ሀይለማርያም_ሰገዎቃል , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
ኦሮማይ የሚባለው የሀዲስ ዓለማየሁ መጸሃፍ መቸ ነው የታተመው	answer ( A , ደራሲ ( ሀዲስ_ዓለማየሁ ) , ድርሰት ( ሀዲስ_ዓለማየሁ , ኦሮማይ ) , የታተመባት_ጊዜ ( ኦሮማይ , A ) )
ሀዋሳ ከባህር ወለል በላይ ከፍታው ስንት ነው	answer ( A , ባህር_ወለል_ከፍታ ( ሀዋሳ , A ) )
የትንቢት ቀጠሮን የጻፈው ስብሐት ገብረ እግዚአብሔር ነው	answer ( ? , ደራሲ ( ስብሐት_ገብረእግዚአብሔር ) , ድርሰት ( ስብሐት_ገብረእግዚአብሔር , የትንቢት_ቀጠሮ ) )
ኃይሉ ገብረዮሐንስ ስንት መጻህፎችን ደርሰዋል	answer ( count ( A ) , ደራሲ ( ኃይሉ_ገብረዮሐንስ ) , ድርሰት ( ኃይሉ_ገብረዮሐንስ , A ) )
አቡ ሩሚ ስንት የግጥም መድብሎችን አሳትሟል	answer ( count ( A ) , ደራሲ ( እውቀቱ_ስዩም ) , ድርሰት ( እውቀቱ_ስዩም , A ) , መጸሃፍ_አይነት ( A , ግጥም_መጸሃፍ ) )
የአሰፉ ደባልቄ አልበም አሳታሚውችን ጥቀስ	answer ( A , አልበም_ስም ( አሰፉ_ደባልቄ , B ) , አልበም_አታሚ ( A ) , አሳታሚ ( B , A ) )
ዳንኤል ታየ የደረሳቸውን ፊልሞችን ዘርዝር	answer ( A , ደራሲ ( ዳንኤል_ታየ ) , ፊልም ( ዳንኤል_ታየ , A ) )
ዳኛቸው ወርቁ መቸ ተወለደ	answer ( A , ደራሲ ( ዳኛቸው_ወርቁ ) , የተወለደበት_ጊዜ ( ዳኛቸው_ወርቁ , A ) )
መከላከያ የሚለማመዱበት ስታድየም ተመልካች የመያዝ አቅሙ ስንት ነው	answer ( A , ስታድየም ( መከላከያ_ክለብ , B ) , ተመልካች_አቅም ( B , A ) )
አዲስ ዓለም የሚለውን ፊልም ዳይሬክት ያደረገው ማነው	answer ( A , ዳይሬክተር ( A ) , ፊልም ( A , አዲስ_ዓለም ) )
ዳዊት ከበደ ያልተከፈለ የሚለው ፊልም ላይ ተውኗል	answer ( ? , ተዋናይ ( ዳዊት_ከበደ ) , ፊልም ( ዳዊት_ከበደ , ያልተከፈለ ) )
ሔሮሺማ የሚለው ፊልም ላይ ስንት ተዋናዮች ተሳትፈዋል	answer ( count ( A ) , ተዋናይ ( A ) , ፊልም ( A , ሔሮሺማ ) )
የፀሐይ ዮሐንስ የሙዚቃ ስልት ምን ተብሎ ይጠራል	answer ( A , ሙዚቃ_ስልት ( ፀሐይ_ዮሐንስ , A ) )
ህይወት በደረጃ የሚለው ፊልም ላይ ስንት ተዋናዮች ተሳትፈዋል	answer ( count ( A ) , ተዋናይ ( A ) , ፊልም ( A , ህይወት_በደረጃ ) )
ባትጋራኝ የሚለውን ፊልም ዳይሬክት ያደረገው ማነው	answer ( A , ዳይሬክተር ( A ) , ፊልም ( A , ባትጋራኝ ) )
የራሔል ዮሓንስ ዘፋኝ እህት ማን ትባላለች	answer ( A , ዘፋኝ ( A ) , እህት ( ራሔል_ዮሓንስ , A ) )
ሙዚቀኛው አለማየሁ እሸቴ የት ነው የተወለደው	answer ( A , ዘፋኝ ( አለማየሁ_እሸቴ ) , የተወለደበት_ክልል ( A , አማራ_ክልል ) )
የአቢ ላቀው የሙዚቃ ስልት ኢትዮ ጃዝ ነው	answer ( ? , ዘፋኝ ( A ) , ሙዚቃ_ስልት ( አቢ_ላቀው , ኢትዮ_ጃዝ ) )
አድሱ ሰው ሮማንቲክ ፊልም አይነት ነው	answer ( ? , ፊልም ( A ) , ፊልም_አይነት ( አድሱ_ሰው , ሮማንቲክ ) )
ውሳኔ 2 የሚለው ፊልም መቸ ነው የተለቀቀው	answer ( A , ፊልም ( ውሳኔ_2 ) , የተለቀቀበት_ጊዜ ( ውሳኔ_2 , A ) )
ጫሞ ሀይቅ የሚገኛው ሶማሌ ክልል ነው	answer ( ? , መገኛ_ክልል ( ጫሞ_ሀይቅ , ሶማሌ_ክልል ) )
የኦሮሚያ ክልል በህዝብ ብዛት ከደቡብ ብሄሮች ብሄረሰቦች ክልል ይበልጣል	answer ( ? , ህዝብ_ብዛት( ኦሮሚያ_ክልል , A ) , ህዝብ_ብዛት( ደቡብ_ብሄሮች_ብሄረሰቦች_ክልል , B ) , ይበልጣል ( A , B ) )
ፍቅር አለቃ ሮማንቲክ ፊልም አይነት ነው	answer ( ? , ፊልም ( A ) , ፊልም_አይነት ( ፍቅር_አለቃ , ሮማንቲክ ) )
የባቲ ቅኝት የሴት ዘፋኞችን እነማናቸው	answer ( A , ዘፋኝ ( A ) , ቅኝት ( ባቲ ) , የሚጫወቱት_ቅኝት ( A , ባቲ ), ጾታ ( A , ሴት ) )
የበቀል መንገድ የሚለው ፊልም ላይ እስከዳር አባይ ተውናለች	answer ( ? , ተዋናይ ( እስከዳር_አባይ ) , ፊልም ( እስከዳር_አባይ , የበቀል_መንገድ ) )
ጥበቡ ወርቅዬ ከዘፈን በተጨማሪ ምን ምን ስራዎችን ይሰራል	answer ( A , ዘፋኝ ( ጥበቡ_ወርቅዬ ) , ባለሙያ ( ጥበቡ_ወርቅዬ , A ) )
ሙዚቀኛው ፀሐይ ዮሐንስ የት ነው የተወለደው	answer ( A , ዘፋኝ ( ፀሐይ_ዮሐንስ ) , የተወለደበት_ክልል ( A , አማራ_ክልል ) )
የሸዋንዳኘው ሃይሉ የሙዚቃ ስልት ምን ተብሎ ይጠራል	answer ( A , ሙዚቃ_ስልት ( ሸዋንዳኘው_ሃይሉ , A ) )
ጌታሁን ታደሰ የተወነባቸው ፊልሞችን ስንት ናቸው	answer ( count ( A ) , ተዋናይ ( ጌታሁን_ታደሰ ) , ፊልም ( ጌታሁን_ታደሰ , A ) )
ግልባጭ ሮማንቲክ ፊልም አይነት ነው	answer ( ? , ፊልም ( A ) , ፊልም_አይነት ( ግልባጭ , ሮማንቲክ ) )
የአዲስ አበባ ሃብታም የሚለው ፊልም ላይ ስንት ተዋናዮች ተሳትፈዋል	answer ( count ( A ) , ተዋናይ ( A ) , ፊልም ( A , የአዲስ_አበባ_ሃብታም ) )
ቱሉደሚቱ ተራራ የት ነው የሚገኘው	answer ( A , መገኛ_ቦታ ( ቱሉደሚቱ_ተራራ , A ) )
ኦሮማይ የሚባለው የማሞ ውድነህ መጸሃፍ መቸ ነው የታተመው	answer ( A , ደራሲ ( ማሞ_ውድነህ ) , ድርሰት ( ማሞ_ውድነህ , ኦሮማይ ) , የታተመባት_ጊዜ ( ኦሮማይ , A ) )
ዘንገና ሀይቅ ንጹህ ውሀ ሀይቅ ነው	answer ( ? , ሀይቅ_አይነት ( ዘንገና_ሀይቅ , ንጹህ_ውሀ_ሀይቅ ) )
አርቲስት ጥላሁን ገሠሠ መች ተወለደ	answer ( A , ዘፋኝ ( ጥላሁን_ገሠሠ ) , የተወለደበት_ጊዜ ( ጥላሁን_ገሠሠ , A ) )
ዝጓራ የሚለውን መጸሃፍ የተረጎመው ማነው	answer ( A , ደራሲ ( A ) , ድርሰት ( A , ድንግል_ፍቅር ) , መጸሃፍ_አይነት ( ድንግል_ፍቅር , ትርጉም_መጸሃፍ ) )
መቀደስ ጸጋየ ያልተከፈለ የሚለው ፊልም ላይ ተውኗል	answer ( ? , ተዋናይ ( መቀደስ_ጸጋየ ) , ፊልም ( መቀደስ_ጸጋየ , ያልተከፈለ ) )
ሰው እኮ የሚለው ፊልም መቸ ነው የተለቀቀው	answer ( A , ፊልም ( ሰው_እኮ ) , የተለቀቀበት_ጊዜ ( ሰው_እኮ , A ) )
ካፌቶ ሽራሮ ብሄራዊ ፓርክ የት ክልል ነው የሚገኘው	answer ( A , መገኛ_ክልል ( ካፌቶ_ሽራሮ_ብሄራዊ_ፓርክ , A ) )
ሰላም ዘርአይ የማን ሊቀመንበር ናቸው	answer ( A , አሰልጣኝ ( A , ሰላም_ዘርአይ ) )
ያላገባው የሚለው ፊልም ላይ ሰላም ተስፋየ ተውናለች	answer ( ? , ተዋናይ ( ሰላም_ተስፋየ ) , ፊልም ( ሰላም_ተስፋየ , ያላገባው ) )
ፍቅርተ ጌታሁን የተወነባቸው ፊልሞችን ጥቀስ	answer ( A , ተዋናይ ( ፍቅርተ_ጌታሁን ) , ፊልም ( ፍቅርተ_ጌታሁን , A ) )
ከባድ ሚዛን የሚለውን ፊልም ዳይሬክት ያደረገው ማነው	answer ( A , ዳይሬክተር ( A ) , ፊልም ( A , ከባድ_ሚዛን ) )
እጅ ወደ ላይ የሚለውን ፊልም ፕሮድዩስ ያደረገው ማነው	answer ( A , ፕሮድዩሰር ( A ) , ፊልም ( A , እጅ_ወደ_ላይ ) )
ይስሐቅ የሚለው ፊልም መቸ ነው የተለቀቀው	answer ( A , ፊልም ( ይስሐቅ ) , የተለቀቀበት_ጊዜ ( ይስሐቅ , A ) )
ቤቴል ተስፋየ ምን ምን ፊልሞችን ሰርቷል	answer ( A , ተዋናይ ( ቤቴል_ተስፋየ ) , ፊልም ( ቤቴል_ተስፋየ , A ) )
አርቲስት መሀሙድ አህመድ መች ተወለደ	answer ( A , ዘፋኝ ( መሀሙድ_አህመድ ) , የተወለደበት_ጊዜ ( መሀሙድ_አህመድ , A ) )
ላስታውስሽ በሃኖስ ፊልም ፕሮዳክሽን ነው የተዘጋጀው	answer ( ? , ፊልም ( ላስታውስሽ ) , ፕሮዳክሽን ( ላስታውስሽ , ሃኖስ_ፊልም_ፕሮዳክሽን ) )
አልሰማሽም የሚለው ፊልም ላይ የተወኑት እነማናቸው	answer ( A , ተዋናይ ( A ) , ፊልም ( A , አልሰማሽም ) )
አቡዬሜዳ ተራራ የሚገኛው ትግራይ ክልል ነው	answer ( ? , መገኛ_ክልል ( አቡዬሜዳ_ተራራ , ትግራይ_ክልል ) )
ሎሜ ሽታ የሚለው ፊልም ላይ ሰላም ተስፋየ ተውናለች	answer ( ? , ተዋናይ ( ሰላም_ተስፋየ ) , ፊልም ( ሰላም_ተስፋየ , ሎሜ_ሽታ ) )
የሙላቱ አስታጥቄ ዘፋኝ እህት ማን ትባላለች	answer ( A , ዘፋኝ ( A ) , እህት ( ሙላቱ_አስታጥቄ , A ) )
በፊልም ዳይሬክተርነት ብዛት ሃይሌ ግርማ ከያምሮት ንጉሴ ይበልጣል	answer ( ? , ፊልም ( ሃይሌ_ግርማ , A ) , ፊልም ( ያምሮት_ንጉሴ , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
የጌታቸው ጋዲሳ ጂጂ የሚለው አልበም በውስጡ የያዛቸውን አርስቶች ጥቀስ	answer ( A , አልበም_ስም ( ጌታቸው_ጋዲሳ , ጂጂ ), አርዕስት ( ጂጂ , A ) )
የተኛሁ መስሎሻል የሚለውን ፊልም ፕሮድዩስ ያደረገው ማነው	answer ( A , ፕሮድዩሰር ( A ) , ፊልም ( A , የተኛሁ_መስሎሻል ) )
ደረሲ ማሞ ውድነህ የት ነው የተወለዱት	answer ( A , ደራሲ ( ማሞ_ውድነህ ) , ትውልድ_ቦታ ( ማሞ_ውድነህ , A ) )
ከአሜን ባሻገር የሚባለው የተመስገን ገብሬ መጸሃፍ መቸ ታተመ	answer ( A , ደራሲ ( እውቀቱ_ስዩም ) , ድርሰት ( እውቀቱ_ስዩም , አሜን_ባሻገር ) , የታተመበተ_ጊዜ ( አሜን_ባሻገር , A ) )
በሰራዊት መልቲሚዲያ ፕሮዳክሽን የተዘጋጁትን ፊልሞች ዘርዝር	answer ( A , ፊልም ( A ) , ፕሮዳክሽን ( A , ሰራዊት_መልቲሚዲያ_ፕሮዳክሽን ) )
ደራርቱ ቱሉ የ3000 ሜትር እሯጭ ነች	answer ( ? , የተሳተፈበት_ሩጫ_አይነት ( ደራርቱ_ቱሉ , 3000_ሜትር ) , እሯጭ ( ደራርቱ_ቱሉ ) )
መቻል የጅማ አባ ጅፋር እግርኳስ ክለብ ቅጽል ስም ነው	answer ( ? , ቅጽል_ስም ( ጅማ_አባ_ጅፋር , መቻል ) , ፉትቦል_ክለብ ( ጅማ_አባ_ጅፋር ) )
ሀይሌ ገብረስላሴ ማነው	answer ( A , B , B ( ሀይሌ_ገብረስላሴ , A ) )
መከላከያ እግርኳስ ክለብ ስንት ዋንጫወችን አንስቷል	answer ( A , ዋንጫ_ብዛት ( መከላከያ_ክለብ , A ) )
እንደ አባት የሚለው ፊልም መቸ ነው የተለቀቀው	answer ( A , ፊልም ( እንደ_አባት ) , የተለቀቀበት_ጊዜ ( እንደ_አባት , A ) )
